25-Dec-11,MILITARY WIVES/GARETH MALONE,WHEREVER YOU ARE
16-Oct-11,NERO,CRUSH ON YOU
16-Oct-11,KANYE WEST,POWER
16-Oct-11,ED SHEERAN,YOU NEED ME I DON'T NEED YOU
16-Oct-11,TIMBALAND FT PITBULL,PASS AT ME
09-Oct-11,RIHANNA FT CALVIN HARRIS,WE FOUND LOVE
09-Oct-11,MAROON 5 FT CHRISTINA AGUILERA,MOVES LIKE JAGGER
09-Oct-11,SAK NOEL,LOCA PEOPLE
09-Oct-11,ONE DIRECTION,WHAT MAKES YOU BEAUTIFUL
09-Oct-11,GOO GOO DOLLS,IRIS
09-Oct-11,DAPPY,NO REGRETS
09-Oct-11,LMFAO,SEXY AND I KNOW IT
09-Oct-11,JAMES MORRISON,I WON'T LET YOU GO
09-Oct-11,JASON DERULO,IT GIRL
09-Oct-11,BAD MEETS EVIL FT BRUNO MARS,LIGHTERS
09-Oct-11,OLLY MURS FT RIZZLE KICKS,HEART SKIPS A BEAT
09-Oct-11,CHRISTINA PERRI,JAR OF HEARTS
09-Oct-11,ED SHEERAN,THE A TEAM
09-Oct-11,PIXIE LOTT,ALL ABOUT TONIGHT
09-Oct-11,DAVID GUETTA FT USHER,WITHOUT YOU
09-Oct-11,NICKI MINAJ FT RIHANNA,FLY
09-Oct-11,DELILAH,GO
09-Oct-11,CALVIN HARRIS,FEEL SO CLOSE
09-Oct-11,BRUNO MARS,MARRY YOU
09-Oct-11,CHARLENE SORAIA,WHEREVER YOU WILL GO
09-Oct-11,RIHANNA,CHEERS (DRINK TO THAT)
09-Oct-11,SATURDAYS,ALL FIRED UP
09-Oct-11,WILL YOUNG,JEALOUSY
09-Oct-11,LADY GAGA,YOU AND I
09-Oct-11,MARINA & THE DIAMONDS,RADIOACTIVE
09-Oct-11,ADELE,SET FIRE TO THE RAIN
09-Oct-11,FLORENCE & THE MACHINE,SHAKE IT OUT
09-Oct-11,EMELI SANDE,HEAVEN
09-Oct-11,EXAMPLE,STAY AWAKE
09-Oct-11,RIZZLE KICKS,DOWN WITH THE TRUMPETS
09-Oct-11,ADELE,SOMEONE LIKE YOU
09-Oct-11,ED SHEERAN,YOU NEED ME I DON'T NEED YOU
09-Oct-11,LADY GAGA,THE EDGE OF GLORY
09-Oct-11,SEAN KINGSTON,PARTY ALL NIGHT (SLEEP ALL DAY)
09-Oct-11,WRETCH 32 FT JOSH KUMRA,DON'T GO
09-Oct-11,NICOLE SCHERZINGER,WET
09-Oct-11,WANTED,GLAD YOU CAME
09-Oct-11,BEYONCE,BEST THING I NEVER HAD
09-Oct-11,JESSIE J,WHO'S LAUGHING NOW
09-Oct-11,LEONA LEWIS & AVICII,COLLIDE
02-Oct-11,SAK NOEL,LOCA PEOPLE
02-Oct-11,MAROON 5 FT CHRISTINA AGUILERA,MOVES LIKE JAGGER
02-Oct-11,GOO GOO DOLLS,IRIS
02-Oct-11,DAPPY,NO REGRETS
02-Oct-11,ONE DIRECTION,WHAT MAKES YOU BEAUTIFUL
02-Oct-11,JAMES MORRISON,I WON'T LET YOU GO
02-Oct-11,JASON DERULO,IT GIRL
02-Oct-11,OLLY MURS FT RIZZLE KICKS,HEART SKIPS A BEAT
02-Oct-11,PIXIE LOTT,ALL ABOUT TONIGHT
02-Oct-11,BAD MEETS EVIL FT BRUNO MARS,LIGHTERS
02-Oct-11,ED SHEERAN,THE A TEAM
02-Oct-11,CHRISTINA PERRI,JAR OF HEARTS
02-Oct-11,CALVIN HARRIS,FEEL SO CLOSE
02-Oct-11,BRUNO MARS,MARRY YOU
02-Oct-11,RIHANNA,CHEERS (DRINK TO THAT)
02-Oct-11,WILL YOUNG,JEALOUSY
02-Oct-11,DELILAH,GO
02-Oct-11,DAVID GUETTA FT USHER,WITHOUT YOU
02-Oct-11,EXAMPLE,STAY AWAKE
02-Oct-11,LMFAO,SEXY AND I KNOW IT
02-Oct-11,SATURDAYS,ALL FIRED UP
02-Oct-11,EMELI SANDE,HEAVEN
02-Oct-11,SEAN KINGSTON,PARTY ALL NIGHT (SLEEP ALL DAY)
02-Oct-11,NICKI MINAJ FT RIHANNA,FLY
02-Oct-11,ED SHEERAN,YOU NEED ME I DON'T NEED YOU
02-Oct-11,ADELE,SET FIRE TO THE RAIN
02-Oct-11,LEONA LEWIS & AVICII,COLLIDE
02-Oct-11,RIZZLE KICKS,DOWN WITH THE TRUMPETS
02-Oct-11,WRETCH 32 FT JOSH KUMRA,DON'T GO
02-Oct-11,NICOLE SCHERZINGER,WET
02-Oct-11,SNOW PATROL,CALLED OUT IN THE DARK
02-Oct-11,ADELE,SOMEONE LIKE YOU
02-Oct-11,LADY GAGA,YOU AND I
02-Oct-11,DAMIEN RICE,CANNONBALL
02-Oct-11,JESSIE J,WHO'S LAUGHING NOW
02-Oct-11,KASABIAN,DAYS ARE FORGOTTEN
02-Oct-11,WANTED,GLAD YOU CAME
02-Oct-11,LADY GAGA,THE EDGE OF GLORY
02-Oct-11,YOU ME AT SIX,LOVERBOY
02-Oct-11,EXAMPLE,CHANGED THE WAY YOU KISS ME
25-Sep-11,DAPPY,NO REGRETS
25-Sep-11,MAROON 5 FT CHRISTINA AGUILERA,MOVES LIKE JAGGER
25-Sep-11,ONE DIRECTION,WHAT MAKES YOU BEAUTIFUL
25-Sep-11,JASON DERULO,IT GIRL
25-Sep-11,JAMES MORRISON,I WON'T LET YOU GO
25-Sep-11,PIXIE LOTT,ALL ABOUT TONIGHT
25-Sep-11,ED SHEERAN,THE A TEAM
25-Sep-11,OLLY MURS FT RIZZLE KICKS,HEART SKIPS A BEAT
25-Sep-11,DAMIEN RICE,CANNONBALL
25-Sep-11,WILL YOUNG,JEALOUSY
25-Sep-11,CHRISTINA PERRI,JAR OF HEARTS
25-Sep-11,CALVIN HARRIS,FEEL SO CLOSE
25-Sep-11,BAD MEETS EVIL FT BRUNO MARS,LIGHTERS
25-Sep-11,EXAMPLE,STAY AWAKE
25-Sep-11,SATURDAYS,ALL FIRED UP
25-Sep-11,BRUNO MARS,MARRY YOU
25-Sep-11,RIHANNA,CHEERS (DRINK TO THAT)
25-Sep-11,LEONA LEWIS & AVICII,COLLIDE
25-Sep-11,DAVID GUETTA FT USHER,WITHOUT YOU
25-Sep-11,ED SHEERAN,YOU NEED ME I DON'T NEED YOU
25-Sep-11,DELILAH,GO
25-Sep-11,SEAN KINGSTON,PARTY ALL NIGHT (SLEEP ALL DAY)
25-Sep-11,NICKI MINAJ FT RIHANNA,FLY
25-Sep-11,SNOW PATROL,CALLED OUT IN THE DARK
25-Sep-11,ADELE,SET FIRE TO THE RAIN
25-Sep-11,WRETCH 32 FT JOSH KUMRA,DON'T GO
25-Sep-11,RIZZLE KICKS,DOWN WITH THE TRUMPETS
25-Sep-11,EMELI SANDE,HEAVEN
25-Sep-11,JESSIE J,WHO'S LAUGHING NOW
25-Sep-11,NOEL GALLAGHER'S HIGH FLYING,AKA WHAT A LIFE
25-Sep-11,NICOLE SCHERZINGER,WET
25-Sep-11,ADELE,SOMEONE LIKE YOU
25-Sep-11,LADY GAGA,YOU AND I
25-Sep-11,WANTED,GLAD YOU CAME
25-Sep-11,JAY-Z/KANYE WEST/OTIS REDDING,OTIS
25-Sep-11,PITBULL/NE-YO/AFROJACK/NAYER,GIVE ME EVERYTHING
25-Sep-11,DAVID GUETTA/CRUZ/LUDACRIS,LITTLE BAD GIRL
25-Sep-11,JLS FT DEV,SHE MAKES ME WANNA
25-Sep-11,EXAMPLE,CHANGED THE WAY YOU KISS ME
25-Sep-11,NICOLA ROBERTS,LUCKY DAY
18-Sep-11,ONE DIRECTION,WHAT MAKES YOU BEAUTIFUL
18-Sep-11,MAROON 5 FT CHRISTINA AGUILERA,MOVES LIKE JAGGER
18-Sep-11,PIXIE LOTT,ALL ABOUT TONIGHT
18-Sep-11,OLLY MURS FT RIZZLE KICKS,HEART SKIPS A BEAT
18-Sep-11,SATURDAYS,ALL FIRED UP
18-Sep-11,EXAMPLE,STAY AWAKE
18-Sep-11,CALVIN HARRIS,FEEL SO CLOSE
18-Sep-11,CHRISTINA PERRI,JAR OF HEARTS
18-Sep-11,WILL YOUNG,JEALOUSY
18-Sep-11,LEONA LEWIS & AVICII,COLLIDE
18-Sep-11,SEAN KINGSTON,PARTY ALL NIGHT (SLEEP ALL DAY)
18-Sep-11,ED SHEERAN,YOU NEED ME I DON'T NEED YOU
18-Sep-11,BRUNO MARS,MARRY YOU
18-Sep-11,ED SHEERAN,THE A TEAM
18-Sep-11,RIHANNA,CHEERS (DRINK TO THAT)
18-Sep-11,SNOW PATROL,CALLED OUT IN THE DARK
18-Sep-11,WRETCH 32 FT JOSH KUMRA,DON'T GO
18-Sep-11,JESSIE J,WHO'S LAUGHING NOW
18-Sep-11,RIZZLE KICKS,DOWN WITH THE TRUMPETS
18-Sep-11,NOEL GALLAGHER'S HIGH FLYING,AKA WHAT A LIFE
18-Sep-11,ADELE,SET FIRE TO THE RAIN
18-Sep-11,BAD MEETS EVIL FT BRUNO MARS,LIGHTERS
18-Sep-11,EMELI SANDE,HEAVEN
18-Sep-11,ADELE,SOMEONE LIKE YOU
18-Sep-11,JLS FT DEV,SHE MAKES ME WANNA
18-Sep-11,NICKI MINAJ FT RIHANNA,FLY
18-Sep-11,WANTED,GLAD YOU CAME
18-Sep-11,KASABIAN,DAYS ARE FORGOTTEN
18-Sep-11,EXAMPLE,CHANGED THE WAY YOU KISS ME
18-Sep-11,NICOLE SCHERZINGER,WET
18-Sep-11,DAVID GUETTA FT USHER,WITHOUT YOU
18-Sep-11,BEYONCE,BEST THING I NEVER HAD
18-Sep-11,DELILAH,GO
18-Sep-11,DAVID GUETTA/CRUZ/LUDACRIS,LITTLE BAD GIRL
18-Sep-11,JAY-Z/KANYE WEST/OTIS REDDING,OTIS
18-Sep-11,PITBULL/NE-YO/AFROJACK/NAYER,GIVE ME EVERYTHING
18-Sep-11,COVER DRIVE,LICK YA DOWN
18-Sep-11,LADY GAGA,YOU AND I
18-Sep-11,DAMIEN RICE,CANNONBALL
18-Sep-11,TONY BENNETT & AMY WINEHOUSE,BODY AND SOUL
11-Sep-11,PIXIE LOTT,ALL ABOUT TONIGHT
11-Sep-11,MAROON 5 FT CHRISTINA AGUILERA,MOVES LIKE JAGGER
11-Sep-11,SATURDAYS,ALL FIRED UP
11-Sep-11,LEONA LEWIS & AVICII,COLLIDE
11-Sep-11,EXAMPLE,STAY AWAKE
11-Sep-11,OLLY MURS FT RIZZLE KICKS,HEART SKIPS A BEAT
11-Sep-11,CALVIN HARRIS,FEEL SO CLOSE
11-Sep-11,CHRISTINA PERRI,JAR OF HEARTS
11-Sep-11,SEAN KINGSTON,PARTY ALL NIGHT (SLEEP ALL DAY)
11-Sep-11,ED SHEERAN,YOU NEED ME I DON'T NEED YOU
11-Sep-11,SNOW PATROL,CALLED OUT IN THE DARK
11-Sep-11,WILL YOUNG,JEALOUSY
11-Sep-11,WRETCH 32 FT JOSH KUMRA,DON'T GO
11-Sep-11,BRUNO MARS,MARRY YOU
11-Sep-11,RIZZLE KICKS,DOWN WITH THE TRUMPETS
11-Sep-11,JLS FT DEV,SHE MAKES ME WANNA
11-Sep-11,ADELE,SOMEONE LIKE YOU
11-Sep-11,ED SHEERAN,THE A TEAM
11-Sep-11,EMELI SANDE,HEAVEN
11-Sep-11,ADELE,SET FIRE TO THE RAIN
11-Sep-11,JESSIE J,WHO'S LAUGHING NOW
11-Sep-11,COVER DRIVE,LICK YA DOWN
11-Sep-11,DAVID GUETTA FT NICKI MINAJ,TURN ME ON
11-Sep-11,DAVID GUETTA/CRUZ/LUDACRIS,LITTLE BAD GIRL
11-Sep-11,WANTED,GLAD YOU CAME
11-Sep-11,RIHANNA,CHEERS (DRINK TO THAT)
11-Sep-11,NICOLE SCHERZINGER,WET
11-Sep-11,BAD MEETS EVIL FT BRUNO MARS,LIGHTERS
11-Sep-11,EXAMPLE,CHANGED THE WAY YOU KISS ME
11-Sep-11,JAY-Z/KANYE WEST/OTIS REDDING,OTIS
11-Sep-11,BEYONCE,BEST THING I NEVER HAD
11-Sep-11,PITBULL/NE-YO/AFROJACK/NAYER,GIVE ME EVERYTHING
11-Sep-11,MS DYNAMITE,NEVA SOFT
11-Sep-11,NICKI MINAJ,SUPER BASS
11-Sep-11,DJ FRESH FT SIAN EVANS,LOUDER
11-Sep-11,NERO,PROMISES
11-Sep-11,LADY GAGA,THE EDGE OF GLORY
11-Sep-11,NICKI MINAJ FT RIHANNA,FLY
11-Sep-11,KATY PERRY,LAST FRIDAY NIGHT (T.G.I.F.)
11-Sep-11,ADELE,ROLLING IN THE DEEP
04-Sep-11,EXAMPLE,STAY AWAKE
04-Sep-11,MAROON 5 FT CHRISTINA AGUILERA,MOVES LIKE JAGGER
04-Sep-11,OLLY MURS FT RIZZLE KICKS,HEART SKIPS A BEAT
04-Sep-11,ED SHEERAN,YOU NEED ME I DON'T NEED YOU
04-Sep-11,CALVIN HARRIS,FEEL SO CLOSE
04-Sep-11,CHRISTINA PERRI,JAR OF HEARTS
04-Sep-11,WRETCH 32 FT JOSH KUMRA,DON'T GO
04-Sep-11,WILL YOUNG,JEALOUSY
04-Sep-11,COVER DRIVE,LICK YA DOWN
04-Sep-11,SEAN KINGSTON,PARTY ALL NIGHT (SLEEP ALL DAY)
04-Sep-11,EMELI SANDE,HEAVEN
04-Sep-11,BRUNO MARS,MARRY YOU
04-Sep-11,ED SHEERAN,THE A TEAM
04-Sep-11,RIZZLE KICKS,DOWN WITH THE TRUMPETS
04-Sep-11,ADELE,SET FIRE TO THE RAIN
04-Sep-11,JLS FT DEV,SHE MAKES ME WANNA
04-Sep-11,JESSIE J,WHO'S LAUGHING NOW
04-Sep-11,DAVID GUETTA/CRUZ/LUDACRIS,LITTLE BAD GIRL
04-Sep-11,WANTED,GLAD YOU CAME
04-Sep-11,DAVID GUETTA FT NICKI MINAJ,TURN ME ON
04-Sep-11,NICOLE SCHERZINGER,WET
04-Sep-11,NERO,PROMISES
04-Sep-11,BEYONCE,BEST THING I NEVER HAD
04-Sep-11,NICKI MINAJ,SUPER BASS
04-Sep-11,PITBULL/NE-YO/AFROJACK/NAYER,GIVE ME EVERYTHING
04-Sep-11,DJ FRESH FT SIAN EVANS,LOUDER
04-Sep-11,ADELE,SOMEONE LIKE YOU
04-Sep-11,JAY-Z/KANYE WEST/OTIS REDDING,OTIS
04-Sep-11,FLORENCE & THE MACHINE,WHAT THE WATER GAVE ME
04-Sep-11,LADY GAGA,THE EDGE OF GLORY
04-Sep-11,CHER LLOYD,SWAGGER JAGGER
04-Sep-11,DAVID GUETTA/FLO RIDA/MINAJ,WHERE THEM GIRLS AT
04-Sep-11,EXAMPLE,CHANGED THE WAY YOU KISS ME
04-Sep-11,KATY PERRY,LAST FRIDAY NIGHT (T.G.I.F.)
04-Sep-11,ALOE BLACC,I NEED A DOLLAR
04-Sep-11,CHRIS BROWN FT JUSTIN BIEBER,NEXT 2 YOU
04-Sep-11,MODESTEP,SUNLIGHT
04-Sep-11,PITBULL FT MARC ANTHONY,RAIN OVER ME
04-Sep-11,CALVIN HARRIS FT KELIS,BOUNCE
04-Sep-11,BAD MEETS EVIL FT BRUNO MARS,LIGHTERS
28-Aug-11,OLLY MURS FT RIZZLE KICKS,HEART SKIPS A BEAT
28-Aug-11,CALVIN HARRIS,FEEL SO CLOSE
28-Aug-11,MAROON 5 FT CHRISTINA AGUILERA,MOVES LIKE JAGGER
28-Aug-11,WRETCH 32 FT JOSH KUMRA,DON'T GO
28-Aug-11,WILL YOUNG,JEALOUSY
28-Aug-11,CHRISTINA PERRI,JAR OF HEARTS
28-Aug-11,EMELI SANDE,HEAVEN
28-Aug-11,RIZZLE KICKS,DOWN WITH THE TRUMPETS
28-Aug-11,ED SHEERAN,THE A TEAM
28-Aug-11,DAVID GUETTA/CRUZ/LUDACRIS,LITTLE BAD GIRL
28-Aug-11,BRUNO MARS,MARRY YOU
28-Aug-11,WANTED,GLAD YOU CAME
28-Aug-11,NERO,PROMISES
28-Aug-11,JLS FT DEV,SHE MAKES ME WANNA
28-Aug-11,NOEL GALLAGHER'S HIGH FLYING,THE DEATH OF YOU AND ME
28-Aug-11,JESSIE J,WHO'S LAUGHING NOW
28-Aug-11,ADELE,SET FIRE TO THE RAIN
28-Aug-11,SEAN KINGSTON,PARTY ALL NIGHT (SLEEP ALL DAY)
28-Aug-11,CHER LLOYD,SWAGGER JAGGER
28-Aug-11,BEYONCE,BEST THING I NEVER HAD
28-Aug-11,DJ FRESH FT SIAN EVANS,LOUDER
28-Aug-11,PITBULL/NE-YO/AFROJACK/NAYER,GIVE ME EVERYTHING
28-Aug-11,NICKI MINAJ,SUPER BASS
28-Aug-11,FLORENCE & THE MACHINE,WHAT THE WATER GAVE ME
28-Aug-11,NICOLE SCHERZINGER,WET
28-Aug-11,LADY GAGA,THE EDGE OF GLORY
28-Aug-11,CHRIS BROWN FT JUSTIN BIEBER,NEXT 2 YOU
28-Aug-11,EXAMPLE,CHANGED THE WAY YOU KISS ME
28-Aug-11,MODESTEP,SUNLIGHT
28-Aug-11,KATY PERRY,LAST FRIDAY NIGHT (T.G.I.F.)
28-Aug-11,ALOE BLACC,I NEED A DOLLAR
28-Aug-11,CALVIN HARRIS FT KELIS,BOUNCE
28-Aug-11,TINIE TEMPAH FT WIZ KHALIFA,TILL I'M GONE
28-Aug-11,JAY-Z/KANYE WEST/OTIS REDDING,OTIS
28-Aug-11,DAVID GUETTA/JENNIFER HUDSON,NIGHT OF YOUR LIFE
28-Aug-11,DAVID GUETTA/FLO RIDA/MINAJ,WHERE THEM GIRLS AT
28-Aug-11,PITBULL FT MARC ANTHONY,RAIN OVER ME
28-Aug-11,FOSTER THE PEOPLE,PUMPED UP KICKS
28-Aug-11,ALEXANDRA STAN,MR SAXOBEAT
28-Aug-11,CHRIS BROWN FT BENNY BENASSI,BEAUTIFUL PEOPLE
21-Aug-11,WRETCH 32 FT JOSH KUMRA,DON'T GO
21-Aug-11,EMELI SANDE,HEAVEN
21-Aug-11,MAROON 5 FT CHRISTINA AGUILERA,MOVES LIKE JAGGER
21-Aug-11,CHRISTINA PERRI,JAR OF HEARTS
21-Aug-11,NERO,PROMISES
21-Aug-11,ED SHEERAN,THE A TEAM
21-Aug-11,DAVID GUETTA/CRUZ/LUDACRIS,LITTLE BAD GIRL
21-Aug-11,RIZZLE KICKS,DOWN WITH THE TRUMPETS
21-Aug-11,JLS FT DEV,SHE MAKES ME WANNA
21-Aug-11,WANTED,GLAD YOU CAME
21-Aug-11,CHER LLOYD,SWAGGER JAGGER
21-Aug-11,BEYONCE,BEST THING I NEVER HAD
21-Aug-11,DJ FRESH FT SIAN EVANS,LOUDER
21-Aug-11,ADELE,SET FIRE TO THE RAIN
21-Aug-11,NICKI MINAJ,SUPER BASS
21-Aug-11,MODESTEP,SUNLIGHT
21-Aug-11,CHRIS BROWN FT JUSTIN BIEBER,NEXT 2 YOU
21-Aug-11,BRUNO MARS,MARRY YOU
21-Aug-11,PITBULL/NE-YO/AFROJACK/NAYER,GIVE ME EVERYTHING
21-Aug-11,KATY PERRY,LAST FRIDAY NIGHT (T.G.I.F.)
21-Aug-11,JESSIE J,WHO'S LAUGHING NOW
21-Aug-11,NICOLE SCHERZINGER,WET
21-Aug-11,FOSTER THE PEOPLE,PUMPED UP KICKS
21-Aug-11,DAVID GUETTA/FLO RIDA/MINAJ,WHERE THEM GIRLS AT
21-Aug-11,BENNY BENASSI FT GARY GO,CINEMA
21-Aug-11,TINIE TEMPAH FT WIZ KHALIFA,TILL I'M GONE
21-Aug-11,CALVIN HARRIS FT KELIS,BOUNCE
21-Aug-11,PITBULL FT MARC ANTHONY,RAIN OVER ME
21-Aug-11,EXAMPLE,CHANGED THE WAY YOU KISS ME
21-Aug-11,ALEXANDRA STAN,MR SAXOBEAT
21-Aug-11,DAVID GUETTA FT SIA,TITANIUM
21-Aug-11,LMFAO/LAUREN BENNETT/GOONROCK,PARTY ROCK ANTHEM
21-Aug-11,ALOE BLACC,I NEED A DOLLAR
21-Aug-11,LADY GAGA,THE EDGE OF GLORY
21-Aug-11,LOICK ESSIEN FT TANYA LACEY,HOW WE ROLL
21-Aug-11,CHRIS BROWN FT BENNY BENASSI,BEAUTIFUL PEOPLE
21-Aug-11,DEV,IN THE DARK
21-Aug-11,EMINEM,SPACE BOUND
21-Aug-11,JAY-Z/KANYE WEST/OTIS REDDING,OTIS
21-Aug-11,ADELE,SOMEONE LIKE YOU
14-Aug-11,NERO,PROMISES
14-Aug-11,JLS FT DEV,SHE MAKES ME WANNA
14-Aug-11,CHER LLOYD,SWAGGER JAGGER
14-Aug-11,DAVID GUETTA/CRUZ/LUDACRIS,LITTLE BAD GIRL
14-Aug-11,CHRISTINA PERRI,JAR OF HEARTS
14-Aug-11,WANTED,GLAD YOU CAME
14-Aug-11,ED SHEERAN,THE A TEAM
14-Aug-11,RIZZLE KICKS,DOWN WITH THE TRUMPETS
14-Aug-11,DJ FRESH FT SIAN EVANS,LOUDER
14-Aug-11,BEYONCE,BEST THING I NEVER HAD
14-Aug-11,NICKI MINAJ,SUPER BASS
14-Aug-11,PITBULL/NE-YO/AFROJACK/NAYER,GIVE ME EVERYTHING
14-Aug-11,ADELE,SET FIRE TO THE RAIN
14-Aug-11,CHRIS BROWN FT JUSTIN BIEBER,NEXT 2 YOU
14-Aug-11,KATY PERRY,LAST FRIDAY NIGHT (T.G.I.F.)
14-Aug-11,DAVID GUETTA FT SIA,TITANIUM
14-Aug-11,LOICK ESSIEN FT TANYA LACEY,HOW WE ROLL
14-Aug-11,FOSTER THE PEOPLE,PUMPED UP KICKS
14-Aug-11,CALVIN HARRIS FT KELIS,BOUNCE
14-Aug-11,BENNY BENASSI FT GARY GO,CINEMA
14-Aug-11,DAVID GUETTA/FLO RIDA/MINAJ,WHERE THEM GIRLS AT
14-Aug-11,ALEXANDRA STAN,MR SAXOBEAT
14-Aug-11,EXAMPLE,CHANGED THE WAY YOU KISS ME
14-Aug-11,TINIE TEMPAH FT WIZ KHALIFA,TILL I'M GONE
14-Aug-11,LMFAO/LAUREN BENNETT/GOONROCK,PARTY ROCK ANTHEM
14-Aug-11,ALOE BLACC,I NEED A DOLLAR
14-Aug-11,JASON DERULO,DON'T WANNA GO HOME
14-Aug-11,BRUNO MARS,MARRY YOU
14-Aug-11,MAVERICK SABRE,LET ME GO
14-Aug-11,LADY GAGA,THE EDGE OF GLORY
14-Aug-11,CHRIS BROWN FT BENNY BENASSI,BEAUTIFUL PEOPLE
14-Aug-11,PITBULL FT MARC ANTHONY,RAIN OVER ME
14-Aug-11,JENNIFER LOPEZ FT PITBULL,ON THE FLOOR
14-Aug-11,EMINEM,SPACE BOUND
14-Aug-11,ADELE,SOMEONE LIKE YOU
14-Aug-11,BRUNO MARS,THE LAZY SONG
14-Aug-11,JESSIE J,WHO'S LAUGHING NOW
14-Aug-11,NICOLE SCHERZINGER,WET
14-Aug-11,RIHANNA,CALIFORNIA KING BED
14-Aug-11,JAY-Z/KANYE WEST/OTIS REDDING,OTIS
07-Aug-11,CHER LLOYD,SWAGGER JAGGER
07-Aug-11,JLS FT DEV,SHE MAKES ME WANNA
07-Aug-11,WANTED,GLAD YOU CAME
07-Aug-11,ED SHEERAN,THE A TEAM
07-Aug-11,DJ FRESH FT SIAN EVANS,LOUDER
07-Aug-11,DAVID GUETTA/CRUZ/LUDACRIS,LITTLE BAD GIRL
07-Aug-11,BEYONCE,BEST THING I NEVER HAD
07-Aug-11,NICKI MINAJ,SUPER BASS
07-Aug-11,RIZZLE KICKS,DOWN WITH THE TRUMPETS
07-Aug-11,LOICK ESSIEN FT TANYA LACEY,HOW WE ROLL
07-Aug-11,PITBULL/NE-YO/AFROJACK/NAYER,GIVE ME EVERYTHING
07-Aug-11,KATY PERRY,LAST FRIDAY NIGHT (T.G.I.F.)
07-Aug-11,ADELE,SET FIRE TO THE RAIN
07-Aug-11,CALVIN HARRIS FT KELIS,BOUNCE
07-Aug-11,CHRIS BROWN FT JUSTIN BIEBER,NEXT 2 YOU
07-Aug-11,ALEXANDRA STAN,MR SAXOBEAT
07-Aug-11,CHRISTINA PERRI,JAR OF HEARTS
07-Aug-11,MAVERICK SABRE,LET ME GO
07-Aug-11,DAVID GUETTA/FLO RIDA/MINAJ,WHERE THEM GIRLS AT
07-Aug-11,ALOE BLACC,I NEED A DOLLAR
07-Aug-11,EXAMPLE,CHANGED THE WAY YOU KISS ME
07-Aug-11,FOSTER THE PEOPLE,PUMPED UP KICKS
07-Aug-11,JASON DERULO,DON'T WANNA GO HOME
07-Aug-11,BENNY BENASSI FT GARY GO,CINEMA
07-Aug-11,TINIE TEMPAH FT WIZ KHALIFA,TILL I'M GONE
07-Aug-11,LMFAO/LAUREN BENNETT/GOONROCK,PARTY ROCK ANTHEM
07-Aug-11,CHRIS BROWN FT BENNY BENASSI,BEAUTIFUL PEOPLE
07-Aug-11,LADY GAGA,THE EDGE OF GLORY
07-Aug-11,JENNIFER LOPEZ FT PITBULL,ON THE FLOOR
07-Aug-11,BRUNO MARS,THE LAZY SONG
07-Aug-11,COLDPLAY,EVERY TEARDROP IS A WATERFALL
07-Aug-11,AMY WINEHOUSE,BACK TO BLACK
07-Aug-11,ADELE,SOMEONE LIKE YOU
07-Aug-11,RIHANNA,CALIFORNIA KING BED
07-Aug-11,SCOUTING FOR GIRLS,LOVE HOW IT HURTS
07-Aug-11,EMINEM,SPACE BOUND
07-Aug-11,SWEDE MASON,MASTERCHEF SYNESTHESIA
07-Aug-11,JAY-Z/KANYE WEST/OTIS REDDING,OTIS
07-Aug-11,VATO GONZALEZ/FOREIGN BEGGARS,BADMAN RIDDIM (JUMP)
07-Aug-11,NICOLE SCHERZINGER,RIGHT THERE
31-Jul-11,JLS FT DEV,SHE MAKES ME WANNA
31-Jul-11,WANTED,GLAD YOU CAME
31-Jul-11,DJ FRESH FT SIAN EVANS,LOUDER
31-Jul-11,ED SHEERAN,THE A TEAM
31-Jul-11,BEYONCE,BEST THING I NEVER HAD
31-Jul-11,LOICK ESSIEN FT TANYA LACEY,HOW WE ROLL
31-Jul-11,PITBULL/NE-YO/AFROJACK/NAYER,GIVE ME EVERYTHING
31-Jul-11,AMY WINEHOUSE,BACK TO BLACK
31-Jul-11,KATY PERRY,LAST FRIDAY NIGHT (T.G.I.F.)
31-Jul-11,NICKI MINAJ,SUPER BASS
31-Jul-11,CALVIN HARRIS FT KELIS,BOUNCE
31-Jul-11,ADELE,SET FIRE TO THE RAIN
31-Jul-11,DAVID GUETTA/CRUZ/LUDACRIS,LITTLE BAD GIRL
31-Jul-11,ALEXANDRA STAN,MR SAXOBEAT
31-Jul-11,JASON DERULO,DON'T WANNA GO HOME
31-Jul-11,MAVERICK SABRE,LET ME GO
31-Jul-11,EXAMPLE,CHANGED THE WAY YOU KISS ME
31-Jul-11,ALOE BLACC,I NEED A DOLLAR
31-Jul-11,DAVID GUETTA/FLO RIDA/MINAJ,WHERE THEM GIRLS AT
31-Jul-11,RIZZLE KICKS,DOWN WITH THE TRUMPETS
31-Jul-11,LMFAO/LAUREN BENNETT/GOONROCK,PARTY ROCK ANTHEM
31-Jul-11,CHRIS BROWN FT JUSTIN BIEBER,NEXT 2 YOU
31-Jul-11,LADY GAGA,THE EDGE OF GLORY
31-Jul-11,CHRIS BROWN FT BENNY BENASSI,BEAUTIFUL PEOPLE
31-Jul-11,JENNIFER LOPEZ FT PITBULL,ON THE FLOOR
31-Jul-11,BRUNO MARS,THE LAZY SONG
31-Jul-11,AMY WINEHOUSE,TEARS DRY ON THEIR OWN
31-Jul-11,COLDPLAY,EVERY TEARDROP IS A WATERFALL
31-Jul-11,AMY WINEHOUSE,REHAB
